corridor_id,corridor_name,model_name,training_strategy,forecast_type,year,prediction,lower_bound,upper_bound
1,LA_to_Chicago,ARIMA,leave_last_year_out,holdout,2024,1165.4502320000001,1136.0505939486152,1194.849870051385
1,LA_to_Chicago,ARIMA,leave_last_year_out,future,2025,1168.0639989999997,1140.8188114536792,1195.3091865463202
1,LA_to_Chicago,ARIMA,leave_last_year_out,future,2026,1168.0639989999997,1129.5334852625924,1206.594512737407
1,LA_to_Chicago,ARIMA,leave_last_year_out,future,2027,1168.0639989999997,1120.8739499080261,1215.2540480919733
1,LA_to_Chicago,ARIMA,leave_last_year_out,future,2028,1168.0639989999997,1113.573623907354,1222.5543740926455
1,LA_to_Chicago,ARIMA,leave_last_year_out,future,2029,1168.0639989999997,1107.1419075866906,1228.9860904133088
1,LA_to_Chicago,ARIMA,leave_last_year_out,future,2030,1168.0639989999997,1101.327191565077,1234.8008064349224
