corridor_id,corridor_name,model_name,training_strategy,forecast_type,year,prediction,lower_bound,upper_bound
2,Houston_to_Atlanta,XGBoost,pooled_leave_last_year_out,holdout,2024,28.15890884399414,25.34301795959473,30.974799728393556
2,Houston_to_Atlanta,XGBoost,pooled_leave_last_year_out,future,2025,30.983945846557617,29.74458801269531,32.223303680419924
2,Houston_to_Atlanta,XGBoost,pooled_leave_last_year_out,future,2026,30.983945846557617,29.74458801269531,32.223303680419924
2,Houston_to_Atlanta,XGBoost,pooled_leave_last_year_out,future,2027,30.983945846557617,29.74458801269531,32.223303680419924
2,Houston_to_Atlanta,XGBoost,pooled_leave_last_year_out,future,2028,30.983945846557617,29.74458801269531,32.223303680419924
2,Houston_to_Atlanta,XGBoost,pooled_leave_last_year_out,future,2029,30.983945846557617,29.74458801269531,32.223303680419924
2,Houston_to_Atlanta,XGBoost,pooled_leave_last_year_out,future,2030,30.983945846557617,29.74458801269531,32.223303680419924
